,idDrink,strDrink,strDrinkAlternate,strDrinkES,strDrinkDE,strDrinkFR,strDrinkZH-HANS,strDrinkZH-HANT,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strCreativeCommonsConfirmed,dateModified
377,12420,Tuxedo Cocktail,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=347ZY5eJFU8,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,,Alle Zutaten mit Eis verrühren und in ein Cocktailglas abseihen. Mit einer Kirsche und einem Schuss Zitrone garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,Dry Vermouth,Gin,Maraschino liqueur,Anis,Orange bitters,Cherry,,,,,,,,,,1 1/2 oz ,1 1/2 oz ,1/4 tsp ,1/4 tsp ,2 dashes ,1 ,,,,,,,,,,No,2017-09-02 12:42:31
378,13621,Tequila Sunrise,,,,,,,"IBA,ContemporaryClassic",,Cocktail,Contemporary Classics,Alcoholic,Highball glass,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",,"Den Tequila und den Orangensaft in ein Glas über Eis gießen. Füge die Grenadine hinzu, die auf den Boden sinken wird. Rühren Sie sanft um, um den Sonnenaufgangseffekt zu erzeugen. Garnieren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,Tequila,Orange juice,Grenadine,,,,,,,,,,,,,2 measures ,,,,,,,,,,,,,,,No,2016-12-04 19:18:23
379,178307,Tequila Slammer,,,,,,,,,Shot,,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,,,,,,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,Tequila,7-up,,,,,,,,,,,,,,1 shot,1 part,,,,,,,,,,,,,,No,
380,178330,The Philosopher,,,,,,,,,Cocktail,,Alcoholic,Margarita glass,"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco.",,,,,,https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg,Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,,,,,,,,,,1 shot,1 shot,1 dash,1 dash,Top,,,,,,,,,,,Yes,
381,12784,Thai Iced Coffee,,,,,,,,,Coffee / Tea,,Non alcoholic,Highball glass,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.",,"Bereite eine Kanne Kaffee mit guter europäischer Stärke zu. In den gemahlenen Kaffee 2 oder 3 frisch gemahlene Kardamomschoten geben. Im heißen Zustand süßen, dann schnell abkühlen lassen. In einem Highball-Glas über Eis mit Sahne servieren. Um den Schichteffekt zu erzielen, legen Sie einen Löffel auf den Kaffee und gießen Sie die Milch vorsichtig in den Löffel, so dass sie auf dem Kaffee schwimmt.",,,,https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,Coffee,Sugar,Cream,Cardamom,,,,,,,,,,,,black,," pods
",,,,,,,,,,,,,No,2015-09-03 03:00:50
382,14602,Tequila Surprise,,,,,,,,,Shot,,Alcoholic,Shot glass,Fill shot glass with Tequila. Add drops of Tobasco sauce.,,Füllen Sie das Schnapsglas mit Tequila. Füge Tropfen Tobasco-Sauce hinzu.,,,,https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,Tequila,Tabasco sauce,,,,,,,,,,,,,,full glass ,About 8 drops ,,,,,,,,,,,,,,No,2017-09-06 23:06:21
383,17826,The Jimmy Conway,,,,,,,,,Cocktail,,Alcoholic,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",,Glas mit Eis füllen. Gießen Sie den Iren und Disaronno ein. Bis zum Anschlag mit Preiselbeersaft füllen.Mit einer Scheibe Zitrone garnieren. Viel Spaß! ,,,,https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg,Irish Whiskey,Amaretto,Cranberry Juice,,,,,,,,,,,,,50 ml,50 ml,4 oz,,,,,,,,,,,,,No,2018-09-01 10:34:38
384,15178,Texas Rattlesnake,,,,,,,,,Shot,,Alcoholic,Highball glass,"Mix all ingredients and Shake well. Sweet at first, with a BITE at the end...",,"Alle Zutaten mischen und gut schütteln. Zuerst süß, mit einem Biss am Ende.....",,,,https://www.thecocktaildb.com/images/media/drink/rtohqp1504889750.jpg,Yukon Jack,Cherry brandy,Southern Comfort,Sweet and sour,,,,,,,,,,,,1 part ,1/2 part ,1 part ,1 splash ,,,,,,,,,,,,No,2017-09-08 17:55:50
385,17216,Tommy's Margarita,,,,,,,"IBA,NewEra",,Ordinary Drink,New Era Drinks,Alcoholic,Old-Fashioned glass,Shake and strain into a chilled cocktail glass.,,Schütteln und in ein gekühltes Cocktailglas abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/loezxn1504373874.jpg,Tequila,Lime Juice,Agave syrup,,,,,,,,,,,,,4.5 cl,1.5 cl,2 spoons,,,,,,,,,,,,,No,2017-09-02 18:37:54
386,12450,Victor,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/voapgc1492976416.jpg,Gin,Sweet Vermouth,Brandy,,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1/2 oz ,,,,,,,,,,,,,No,2017-04-23 20:40:16
387,17218,Vesper,,,,,,,"IBA,NewEra",,Cocktail,New Era Drinks,Alcoholic,Cocktail glass,"Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.",,"Über Eis schütteln, bis es gut abgekühlt ist, dann in einen tiefen Kelch abseihen und mit einer dünnen Scheibe Zitronenschale garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/mtdxpa1504374514.jpg,Gin,Vodka,Lillet Blanc,,,,,,,,,,,,,6 cl,1.5 cl,0.75 cl,,,,,,,,,,,,,No,2017-09-02 18:48:34
388,12444,Vesuvio,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",,"Alle Zutaten mit Eis schütteln, in ein old-fashioned Glas über Eiswürfel abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/26cq601492976203.jpg,Light rum,Sweet Vermouth,Lemon,Powdered sugar,Egg white,,,,,,,,,,,1 oz ,1/2 oz ,Juice of 1/2 ,1 tsp ,1 ,,,,,,,,,,,No,2017-04-23 20:36:43
389,12446,Veteran,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Pour the rum and cherry brandy into an old-fashioned glass almost filled with ice cubes. Stir well.,,"Den Rum und Kirschlikör in ein old-fashioned Glas gießen, das fast mit Eiswürfeln gefüllt ist. Gut umrühren.",,,,https://www.thecocktaildb.com/images/media/drink/iwml9t1492976255.jpg,Dark rum,Cherry brandy,,,,,,,,,,,,,,2 oz ,1/2 oz ,,,,,,,,,,,,,,No,2017-04-23 20:37:36
390,17217,Vampiro,,,,,,,"IBA,NewEra",,Ordinary Drink,New Era Drinks,Alcoholic,Old-Fashioned glass,"Vampiros may be made in a tall glass or an old fashioned glass. Bartenders may first ""rim"" the glass with Kosher Salt, which is done by placing a layer of Kosher Salt on a chopping board, moistening the glass' rim with lime juice or water, and then placing the upside down glass rim onto the Kosher Salt, so that the salt sticks to the moistened rim. The second step is to fill half the glass with ice and add one or two shooter glasses full of high quality Tequila. The next stage is to add the flavouring elements. This is done by squeezing a fresh lime into the glass, adding a few grains of salt, adding citrus-flavoured soda pop, until the glass is 4/5 full, and then adding spicy Viuda de Sanchez (or orange juice, lime juice and pico de gallo). The final step is to stir the ingredients so that the flavours are properly blended.",,"Vampiros können in einem hohen Glas oder einem old fashioned Glas zubereitet werden. Der Barkeeper kann das Glas zuerst mit Koscher-Salz ""umsäumen"", indem er eine Schicht Koscher-Salz auf ein Schneidebrett legt, den Glasrand mit Limettensaft oder Wasser anfeuchtet und dann den umgedrehten Glasrand auf das Koscher-Salz legt, so dass das Salz am angefeuchteten Rand haftet. Der zweite Schritt ist, das halbe Glas mit Eis zu füllen und ein oder zwei Schaugläser mit hochwertigem Tequila hinzuzufügen. Im nächsten Schritt werden die Aromastoffe hinzugefügt. Dazu wird eine frische Limette in das Glas gepresst, einige Salzkörner hinzugefügt, zitrusartiges Natron, bis das Glas 4/5 voll ist, und dann würziges Viuda de Sanchez (oder Orangensaft, Limettensaft und pico de gallo) hinzugefügt. Der letzte Schritt ist, die Zutaten so zu rühren, dass die Aromen richtig vermischt werden.",,,,https://www.thecocktaildb.com/images/media/drink/yfhn371504374246.jpg,Tequila,Tomato Juice,Orange Juice,Lime Juice,Sugar Syrup,Salt,,,,,,,,,,6 cl,3 cl,3 cl,1.5 cl,1 dash,1 pinch,,,,,,,,,,No,2017-09-02 18:44:06
391,12436,Van Vleet,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",,"Alle Zutaten mit Eis schütteln, in ein old-fashioned Glas über Eiswürfel abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/fgq2bl1492975771.jpg,Light rum,Maple syrup,Lemon juice,,,,,,,,,,,,,3 oz ,1 oz ,1 oz ,,,,,,,,,,,,,No,2017-04-23 20:29:31
392,16967,Vodka Fizz,,,,,,,,,Other/Unknown,,Alcoholic,White wine glass,"Blend all ingredients, save nutmeg. Pour into large white wine glass and sprinkle nutmeg on top.",,Alle Zutaten mischen. In ein großes Weißweinglas geben und mit Muskatnuss bestreuen.,,,,https://www.thecocktaildb.com/images/media/drink/xwxyux1441254243.jpg,Vodka,Half-and-half,Limeade,Ice,Nutmeg,,,,,,,,,,,2 oz ,2 oz ,2 oz ,,,,,,,,,,,,,No,2015-09-03 05:24:03
393,14167,Vodka Martini,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake the vodka and vermouth together with a number of ice cubes, strain into a cocktail glass, add the olive and serve.",,"Wodka und Wermut zusammen mit einer Reihe von Eiswürfeln schütteln, in ein Cocktailglas abseihen, die Olive dazugeben und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/qyxrqw1439906528.jpg,Vodka,Dry Vermouth,Olive,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,1 ,,,,,,,,,,,,,No,2015-08-18 15:02:08
394,15403,Vodka Russian,,,,,,,,,Ordinary Drink,,Alcoholic,Collins Glass,Mix it as a ordinary drink .,,Mischen Sie es wie ein gewöhnliches Getränk.,,,,https://www.thecocktaildb.com/images/media/drink/rpttur1454515129.jpg,Vodka,Schweppes Russchian,,,,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,No,2016-02-03 15:58:49
395,12442,Vermouth Cassis,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Stir vermouth and creme de cassis in a highball glass with ice cubes. Fill with carbonated water, stir again, and serve.",,"Wermut und Creme de Cassis in einem Highball-Glas mit Eiswürfeln verrühren. Mit kohlensäurehaltigem Wasser auffüllen, nochmals umrühren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/tswpxx1441554674.jpg,Dry Vermouth,Creme de Cassis,Carbonated water,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,,,,,,No,2015-09-06 16:51:14
396,12452,Victory Collins,,,,,,,,,Ordinary Drink,,Alcoholic,Collins glass,Shake all ingredients (except orange slice) with ice and strain into a collins glass over ice cubes. Add the slice of orange and serve.,,Alle Zutaten (außer Orangenscheibe) mit Eis schütteln und in ein Collins-Glas über Eiswürfel abseihen. Die Orangenscheibe dazugeben und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/lx0lvs1492976619.jpg,Vodka,Lemon juice,Grape juice,Powdered sugar,Orange,,,,,,,,,,,1 1/2 oz ,3 oz ,3 oz unsweetened ,1 tsp ,1 slice ,,,,,,,,,,,No,2017-04-23 20:43:39
397,12460,Vodka And Tonic,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Pour vodka into a highball glass over ice cubes. Fill with tonic water, stir, and serve.",,"Gießen Sie Wodka in ein Highball-Glas über Eiswürfel. Mit Tonic Water auffüllen, umrühren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/lmj2yt1504820500.jpg,Vodka,Tonic water,,,,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,No,2017-09-07 22:41:40
398,12434,Valencia Cocktail,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/9myuc11492975640.jpg,Apricot brandy,Orange juice,Orange bitters,,,,,,,,,,,,,1 1/2 oz ,1 tblsp ,2 dashes ,,,,,,,,,,,,,No,2017-04-23 20:27:20
399,12518,Whisky Mac,,,,,,,,,Ordinary Drink,,Alcoholic,Collins Glass,Pour both of the ingredients into a wine goblet with no ice.,,"Beide Zutaten in einen Weinkelch geben, ohne Eis.",,,,https://www.thecocktaildb.com/images/media/drink/yvvwys1461867858.jpg,Scotch,Wine,,,,,,,,,,,,,,1 1/2 oz ,1 oz Green Ginger ,,,,,,,,,,,,,,No,2016-04-28 19:24:18
400,13058,Wine Punch,,,,,,,,,Punch / Party Drink,,Alcoholic,Collins Glass,Combine all of the ingredients and pour over a block of ice.,,Alle Zutaten vermengen und über einen Eisblock gießen.,,,,https://www.thecocktaildb.com/images/media/drink/txustu1473344310.jpg,Red wine,Lemon,Orange juice,Orange,Pineapple juice,,,,,,,,,,,1 bottle ,2 ,1 cup ,3 ,1 cup ,,,,,,,,,,,No,2016-09-08 15:18:30
401,17194,White Lady,,,,,,,"IBA,Classic",,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into large cocktail glass.,,Alle Zutaten in den mit Eis gefüllten Cocktailshaker geben. Gut schütteln und in ein großes Cocktailglas abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/jofsaz1504352991.jpg,Gin,Triple Sec,Lemon Juice,,,,,,,,,,,,,4cl,3cl,2cl,,,,,,,,,,,,,No,2017-09-02 12:49:52
402,13056,Wine Cooler,,,,,,,,,Punch / Party Drink,,Optional alcohol,Collins Glass,Mix wine and soft drink. Pour into glass. Add ice.,,Wein und Softdrink mischen. In das Glas gießen. Füge Eis hinzu.,,,,https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg,Red wine,Lemon-lime soda,Ice,,,,,,,,,,,,,2 oz white or ,5 oz ,cubes,,,,,,,,,,,,,No,2016-09-08 15:16:50
403,11004,Whiskey Sour,,,,,,,"IBA,Classic,Alcoholic",https://www.youtube.com/watch?v=hFKZPzfngcU,Ordinary Drink,Unforgettables,Alcoholic,Old-fashioned glass,"Shake with ice. Strain into chilled glass, garnish and serve. If served 'On the rocks', strain ingredients into old-fashioned glass filled with ice.",,"Mit Eis schütteln. In ein gekühltes Glas abseihen, garnieren und servieren. Wenn Sie ""On the rocks"" servieren, die Zutaten in ein old-fashioned, mit Eis gefülltes Glas geben.",,,,https://www.thecocktaildb.com/images/media/drink/hbkfsh1589574990.jpg,Blended whiskey,Lemon,Powdered sugar,Cherry,Lemon,,,,,,,,,,,2 oz ,Juice of 1/2 ,1/2 tsp ,1 ,1/2 slice ,,,,,,,,,,,Yes,2017-09-02 12:45:25
404,12528,White Russian,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,,Gießen Sie Wodka und Kaffeelikör über Eiswürfel in einem old-fashioned Glas. Mit Sahne auffüllen und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/vsrupw1472405732.jpg,Vodka,Coffee liqueur,Light cream,,,,,,,,,,,,,2 oz ,1 oz ,,,,,,,,,,,,,,No,2016-08-28 18:35:32
405,16158,Whitecap Margarita,,,,,,,,,Other/Unknown,,Alcoholic,Margarita/Coupette glass,Place all ingredients in a blender and blend until smooth. This makes one drink.,,Alle Zutaten in einen Mixer geben und mischen.,,,,https://www.thecocktaildb.com/images/media/drink/srpxxp1441209622.jpg,Ice,Tequila,Cream of coconut,Lime juice,,,,,,,,,,,,1 cup ,2 oz ,1/4 cup ,3 tblsp fresh ,,,,,,,,,,,,No,2015-09-02 17:00:22
406,178326,White Wine Sangria,,,,,,,,,Punch / Party Drink,,Alcoholic,Pitcher,"Chop the Lemon, Lime and other fruits into large chunks. Fill the Pitcher with the white wine and mix in the Apple Brandy. Top to taste with soda water.",,,,,,https://www.thecocktaildb.com/images/media/drink/hnuod91587851576.jpg,Lime,lemon,White Wine,Strawberries,Apple,Apple Brandy,Soda Water,,,,,,,,,1,1,750 ml,1 cup,1 cup,3 shots,Top,,,,,,,,,No,
407,12474,Waikiki Beachcomber,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/ysuqus1441208583.jpg,Triple sec,Gin,Pineapple juice,,,,,,,,,,,,,3/4 oz ,3/4 oz ,1 tblsp ,,,,,,,,,,,,,No,2015-09-02 16:43:03
408,17219,Yellow Bird,,,,,,,"IBA,NewEra",,Cocktail,New Era Drinks,Alcoholic,Cocktail glass,Shake and strain into a chilled cocktail glass,,In ein gekühltes Cocktailglas schütteln und abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/2t9r6w1504374811.jpg,White Rum,Galliano,Triple Sec,Lime Juice,,,,,,,,,,,,3 cl,1.5 cl,1.5 cl,1.5 cl,,,,,,,,,,,,No,2017-09-02 18:53:31
409,12728,Yoghurt Cooler,,,,,,,,,Other/Unknown,,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up. Note: Use lots of ice in this one - great on hot days! To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed.",,"Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen. Hinweis: Verwenden Sie viel Eis in diesem Gerät - ideal an heißen Tagen! Um Eis hinzuzufügen: Entfernen Sie die Mitte der Abdeckung, während der Mixer eingeschaltet ist - lassen Sie 3 oder 4 Eiswürfel fallen und mischen Sie sie, bis sie vollständig zerkleinert sind.",,,,https://www.thecocktaildb.com/images/media/drink/trttrv1441254466.jpg,Yoghurt,Fruit,Ice,,,,,,,,,,,,,1 cup ,1 cup ,,,,,,,,,,,,,,No,2015-09-03 05:27:46
410,15328,Zorro,,,,,,,,,Coffee / Tea,,Alcoholic,Coffee Mug,add all and pour black coffee and add whipped cream on top.,,"Alles hinzufügen, schwarzen Kaffee einfüllen und mit Schlagsahne übergießen.",,,,https://www.thecocktaildb.com/images/media/drink/kvvd4z1485621283.jpg,Sambuca,Baileys irish cream,White Creme de Menthe,,,,,,,,,,,,,2 cl ,2 cl ,2 cl ,,,,,,,,,,,,,No,2017-01-28 16:34:43
411,14888,Zinger,,,,,,,,,Soft Drink / Soda,,Alcoholic,Highball glass,Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,,Holen Sie sich ein Schnapsglas und geben Sie drei Schüsse des Schnapses hinein. Das Gleiche gilt für den Schwall Cola.,,,,https://www.thecocktaildb.com/images/media/drink/iixv4l1485620014.jpg,Peachtree schnapps,Surge,,,,,,,,,,,,,,4 shots ,4 shots ,,,,,,,,,,,,,,No,2017-01-28 16:13:34
412,15691,Zoksel,,,,,,,,,Soft Drink / Soda,,Alcoholic,Beer pilsner,"No specific mixinginstructions, just poor every ingredient in one glass. The lemon goes with it.",,"Keine spezifischen Mischungsanweisungen, nur alle Zutaten in ein Glas geben. Dazu passt Zitrone.",,,,https://www.thecocktaildb.com/images/media/drink/ft8ed01485620930.jpg,Beer,Root beer,Lemonade,Coca-Cola,7-Up,Creme de Cassis,Lemon,,,,,,,,,,,," slice
",,,,,,,,,,,,No,2017-01-28 16:28:50
413,17241,Zombie,,,,,,,,,Cocktail,,Alcoholic,Hurricane glass,"
Blend at high speed for no more than 5 seconds.

Pour into a glass, add ice cubes to fill, then add the garnish.

*Donn’s mix: Bring 3 crushed cinnamon sticks, 1 cup of sugar and 1 cup of water to a boil, stirring until the sugar is dissolved.

Simmer for 2 minutes, then remove from the heat and let sit for at least 2 hours before straining into a clean glass bottle.

Then add 1 part of the syrup and 2 parts of fresh grapefruit juice together.",,"Mixen Sie mit hoher Geschwindigkeit für nicht mehr als 5 Sekunden. In ein Glas gießen, Eiswürfel zum Füllen hinzufügen, dann die Garnitur hinzufügen. *Donnas Mix: 3 zerdrückte Zimtstangen, 1 Tasse Zucker und 1 Tasse Wasser unter Rühren zum Kochen bringen, bis der Zucker gelöst ist. 2 Minuten köcheln lassen, dann vom Herd nehmen und mindestens 2 Stunden ruhen lassen, bevor man in eine saubere Glasflasche abseiht. Dann 1 Teil des Sirups und 2 Teile frischen Grapefruitsaft dazugeben.",,,,https://www.thecocktaildb.com/images/media/drink/2en3jk1509557725.jpg,Rum,Gold rum,151 proof rum,Pernod,Grenadine,Lime Juice,Angostura Bitters,,,,,,,,,1 1/2 oz,1 1/2 oz,1 oz,1 tsp,1 tsp,1 tsp,1 drop,,,,,,,,,No,2017-11-01 17:35:26
414,15933,Zambeer,,,,,,,,,Soft Drink / Soda,,Alcoholic,Collins Glass,Mix sambuca with rootbeer and stir. Add ice,,Sambuca mit Root Bier mischen und umrühren. Füge Eis hinzu.,,,,https://www.thecocktaildb.com/images/media/drink/bje5401485619578.jpg,Sambuca,Root beer,Ice,,,,,,,,,,,,,1 1/2 oz ,Add 10 oz ,cubes,,,,,,,,,,,,,No,2017-01-28 16:06:18
