,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
9141,"Martinelli, Road' Chardonnay, White, Russian River Valley",102662,martinelli-road-chardonnay-white-russian-river-valley,Russian River Valley,russian-river-valley,White,dry,['California'],Usa,,2005,2007-06-15,False,91.71,B,3,,
9142,"Martinelli, Zio Tony Ranch Pinot Noir, Russian River Valley",102679,martinelli-zio-tony-ranch-pinot-noir-russian-river-valley,Russian River Valley,russian-river-valley,Red,,['California'],Usa,,2005,2007-06-15,False,91.45,B+,3,,
9143,"Domaine Auguste Clape, Renaissance, Cornas",51671,domaine-auguste-clape-renaissance-cornas,Cornas,cornas,Red,,['Rhone'],France,,2001,2007-06-01,False,91.43,B,3,,
9144,"Chateau Magrez Fombrauge, Saint Emilion Grand Cru",38957,chateau-magrez-fombrauge-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2002,2007-06-01,False,90.49,B+,4,1012648.0,10126482002.0
9145,"Chateau Canon La Gaffeliere, Saint Emilion Grand Cru",32979,chateau-canon-la-gaffeliere-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Premier Grand Cru classé B,1996,2007-06-01,False,90.15,B,5,1007589.0,10075891996.0
9146,"Denis Dubourdieu, Chateau Doisy Daene, Blanc, Barsac",50194,denis-dubourdieu-chateau-doisy-daene-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2002,2007-06-01,False,90.1,B,6,1016835.0,10168352002.0
9147,"Chateau Haut-Marbuzet, Saint Estephe",36740,chateau-haut-marbuzet-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,1996,2007-06-01,False,89.99,C+,6,1011407.0,10114071996.0
9148,"Chateau Angelus, Saint Emilion Grand Cru",32167,chateau-angelus-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Premier Grand Cru classé A,1997,2007-06-01,False,89.86,B+,5,1006045.0,10060451997.0
9149,"Chateau Trotanoy, Pomerol",41521,chateau-trotanoy-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1993,2007-06-01,False,89.65,A+,3,1015955.0,10159551993.0
9150,"Le Dome, Saint Emilion Grand Cru",94962,le-dome-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2004,2007-06-01,False,89.6,B,3,1009424.0,10094242004.0
9151,"Chateau Larmande, Saint Emilion Grand Cru",38107,chateau-larmande-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1995,2007-06-01,False,89.51,B,3,1012198.0,10121981995.0
9152,"Chateau Canon La Gaffeliere, Saint Emilion Grand Cru",32979,chateau-canon-la-gaffeliere-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Premier Grand Cru classé B,1997,2007-06-01,False,89.37,B,5,1007589.0,10075891997.0
9153,"Chateau Sigalas Rabaud, Blanc, Sauternes",40895,chateau-sigalas-rabaud-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2002,2007-06-01,False,89.34,B,6,1017601.0,10176012002.0
9154,"Vignobles Aubert, Chateau La Couspaude, Saint Emilion Grand Cru",37163,vignobles-aubert-chateau-la-couspaude-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2003,2007-06-01,False,89.07,B+,6,1008906.0,10089062003.0
9155,"Chateau Laforge, Saint Emilion Grand Cru",37938,chateau-laforge-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2004,2007-06-01,False,88.88,B,5,,
9156,"Chateau Leoville Las Cases, Clos Du Marquis, Saint Julien",38499,chateau-leoville-las-cases-clos-du-marquis-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,1995,2007-06-01,False,88.61,B,5,1008414.0,10084141995.0
9157,"Clos De L'Oratoire, Saint Emilion Grand Cru",43594,clos-de-loratoire-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1996,2007-06-01,False,88.55,B,5,1008384.0,10083841996.0
9158,"Chateau Smith Haut Lafitte, Blanc, Pessac Leognan",40939,chateau-smith-haut-lafitte-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2002,2007-06-01,False,88.5,B,7,1017627.0,10176272002.0
9159,"Chateau Les Carmes Haut Brion, Pessac Leognan",38566,chateau-les-carmes-haut-brion-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2002,2007-06-01,False,88.5,C+,5,1007808.0,10078082002.0
9160,"Chateau Nenin, Pomerol",39684,chateau-nenin-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2001,2007-06-01,False,88.49,B,5,1013573.0,10135732001.0
9161,"Chateau L'Evangile, Pomerol",36985,chateau-levangile-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1997,2007-06-01,False,88.43,A,5,1009642.0,10096421997.0
9162,"Chateau La Croix De Gay, Chateau La Fleur De Gay, Pomerol",37193,chateau-la-croix-de-gay-chateau-la-fleur-de-gay-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1996,2007-06-01,False,88.37,C,3,1009958.0,10099581996.0
9163,"Chateau Teyssier, Les Asteries, Saint Emilion Grand Cru",95615,chateau-teyssier-les-asteries-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2004,2007-06-01,False,88.36,B,3,,
9164,"Chateau L'Evangile, Pomerol",36985,chateau-levangile-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1996,2007-06-01,False,88.36,B+,5,1009642.0,10096421996.0
9165,"Chateau La Gurgue, Margaux",37476,chateau-la-gurgue-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2004,2007-06-01,False,88.23,A,3,1011133.0,10111332004.0
9166,"Chateau La Grave A Pomerol, Trignant De Boisset, Pomerol",37437,chateau-la-grave-a-pomerol-trignant-de-boisset-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1995,2007-06-01,False,88.21,B+,4,1317075.0,13170751995.0
9167,"Chateau Quinault L'Enclos, Saint Emilion Grand Cru",40323,chateau-quinault-lenclos-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2002,2007-06-01,False,88.13,A,6,1014554.0,10145542002.0
9168,"Chateau Latour Martillac, Blanc, Pessac Leognan",38170,chateau-latour-martillac-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,Grand Cru Classé de Graves,2002,2007-06-01,False,88.09,B+,5,1017210.0,10172102002.0
9169,"Chateau Beau Soleil, Pomerol",32323,chateau-beau-soleil-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2002,2007-06-01,False,88.07,B,3,,
9170,"Clos De L'Oratoire, Saint Emilion Grand Cru",43594,clos-de-loratoire-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2002,2007-06-01,False,88.06,B+,6,1008384.0,10083842002.0
9171,"Chateau Gazin, Pomerol",35975,chateau-gazin-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1996,2007-06-01,False,88.0,B+,5,1010514.0,10105141996.0
9172,"Chateau De Valandraud, Virginie De Valandraud, Saint Emilion Grand Cru",34960,chateau-de-valandraud-virginie-de-valandraud-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2001,2007-06-01,False,87.95,B+,4,1016284.0,10162842001.0
9173,"Famille Esquissaud, Chateau Faugeres, Saint Emilion Grand Cru",71919,famille-esquissaud-chateau-faugeres-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2002,2007-06-01,False,87.64,A+,5,1007710.0,10077102002.0
9174,"Chateau La Clotte, Saint Emilion Grand Cru",37123,chateau-la-clotte-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2001,2007-06-01,False,87.54,A,3,1008603.0,10086032001.0
9175,"Chateau Latour Martillac, Pessac Leognan",38173,chateau-latour-martillac-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,Grand Cru Classé de Graves,2002,2007-06-01,False,87.41,B,5,1012332.0,10123322002.0
9176,"Chateau Lafleur Gazin, Pomerol",37912,chateau-lafleur-gazin-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2001,2007-06-01,False,87.39,B,5,1011931.0,10119312001.0
9177,"Chateau Nenin, Pomerol",39684,chateau-nenin-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2002,2007-06-01,False,87.36,B,5,1013573.0,10135732002.0
9178,"Chateau Larrivet Haut Brion, Blanc, Pessac Leognan",38128,chateau-larrivet-haut-brion-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2002,2007-06-01,False,87.35,C+,5,1017193.0,10171932002.0
9179,"Chateau De France, Pessac Leognan",11270,chateau-de-france-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2003,2007-06-01,False,87.28,C+,4,,
9180,"Chateau Kirwan, Margaux",36895,chateau-kirwan-margaux,Margaux,margaux,Red,,['Bordeaux'],France,3eme Grand Cru classé en 1855,1995,2007-06-01,False,87.24,B,5,1011768.0,10117681995.0
9181,"Chateau Fombrauge, Saint Emilion Grand Cru",35728,chateau-fombrauge-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2002,2007-06-01,False,87.21,B+,7,1010211.0,10102112002.0
9182,"Chateau L'Evangile, Pomerol",36985,chateau-levangile-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1993,2007-06-01,False,87.18,B+,3,1009642.0,10096421993.0
9183,"Chateau Grand Destieu, Saint Emilion Grand Cru",36111,chateau-grand-destieu-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2004,2007-06-01,False,87.05,B+,3,,
9184,"Chateau Certan de May, Pomerol",33150,chateau-certan-de-may-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2003,2007-06-01,False,86.85,B+,4,1007909.0,10079092003.0
9185,"Chateau Certan de May, Pomerol",33150,chateau-certan-de-may-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2002,2007-06-01,False,86.81,B,5,1007909.0,10079092002.0
9186,"Chateau Clos Des Jacobins, Saint Emilion Grand Cru",33303,chateau-clos-des-jacobins-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1995,2007-06-01,False,86.79,B+,3,1008355.0,10083551995.0
9187,"Chateau Potensac, Medoc",40202,chateau-potensac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,,1995,2007-06-01,False,86.78,B,7,1014323.0,10143231995.0
9188,"Chateau Lamothe Guignard, Blanc, Sauternes",38023,chateau-lamothe-guignard-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2002,2007-06-01,False,86.74,C+,5,1017177.0,10171772002.0
9189,"Chateau Malartic Lagraviere, Blanc, Pessac Leognan",38989,chateau-malartic-lagraviere-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,Grand Cru Classé de Graves,2002,2007-06-01,False,86.67,B,6,1017278.0,10172782002.0
9190,"Chateau Le Tertre-Roteboeuf, Saint Emilion Grand Cru",38464,chateau-le-tertre-roteboeuf-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,1996,2007-06-01,False,86.44,C,5,1015418.0,10154181996.0
9191,"Chateau Quinault L'Enclos, Saint Emilion Grand Cru",40323,chateau-quinault-lenclos-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1997,2007-06-01,False,86.28,B+,4,1014554.0,10145541997.0
9192,"Chateau Fontenil, Fronsac",35808,chateau-fontenil-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,1995,2007-06-01,False,86.27,A+,3,,
9193,"Chateau Cantemerle, Haut Medoc",33014,chateau-cantemerle-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,1961,2007-06-01,False,86.23,C,3,1007651.0,10076511961.0
9194,"Chateau La Croix De Gay, Chateau La Fleur De Gay, Pomerol",37193,chateau-la-croix-de-gay-chateau-la-fleur-de-gay-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1997,2007-06-01,False,86.22,C,4,1009958.0,10099581997.0
9195,"Chateau Quinault L'Enclos, Saint Emilion Grand Cru",40323,chateau-quinault-lenclos-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2003,2007-06-01,False,86.21,C,6,1014554.0,10145542003.0
9196,"Chateau Vieux Maillet, Pomerol",41675,chateau-vieux-maillet-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2003,2007-06-01,False,86.15,B+,3,,
9197,"Chateau Marquis D'Alesme Becker, Margaux",39101,chateau-marquis-dalesme-becker-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2002,2007-06-01,False,86.11,A,4,1259744.0,12597442002.0
9198,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,1995,2007-06-01,False,86.06,B,3,1014150.0,10141501995.0
9199,"Chateau Teyssier, Saint Emilion Grand Cru",41245,chateau-teyssier-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2004,2007-06-01,False,85.99,B,5,1015447.0,10154472004.0
9200,"Chateau Suau, Blanc, Barsac",41100,chateau-suau-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2003,2007-06-01,False,85.96,B,6,,
9201,"Chateau Petit Village, Pomerol",39919,chateau-petit-village-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1996,2007-06-01,False,85.95,B+,5,1014017.0,10140171996.0
9202,"Chateau Brillette, Moulis En Medoc",32820,chateau-brillette-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2004,2007-06-01,False,85.82,B,3,1007358.0,10073582004.0
9203,"Chateau Brillette, Moulis En Medoc",32820,chateau-brillette-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2001,2007-06-01,False,85.79,A,3,1007358.0,10073582001.0
9204,"Chateau Cos D'Estournel, Goulee, Medoc",33386,chateau-cos-destournel-goulee-medoc,Medoc,medoc,Red,,['Bordeaux'],France,,2004,2007-06-01,False,85.75,B,4,1010628.0,10106282004.0
9205,"Chateau Villa Bel Air, Blanc, Graves",41729,chateau-villa-bel-air-blanc-graves,Graves,graves,White,dry,['Bordeaux'],France,,2003,2007-06-01,False,85.69,C,3,,
9206,"Chateau Veyry, Castillon Cotes De Bordeaux",41620,chateau-veyry-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2004,2007-06-01,False,85.66,B+,4,,
9207,"Chateau La Rousselle, Fronsac",37707,chateau-la-rousselle-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2004,2007-06-01,False,85.51,B,3,,
9208,"Chateau Greysac, Medoc",36261,chateau-greysac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2004,2007-06-01,False,85.48,C+,4,,
9209,"Chateau La Pointe, Pomerol",37601,chateau-la-pointe-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1995,2007-06-01,False,85.46,C+,4,1014280.0,10142801995.0
9210,"Chateau Dassault, Saint Emilion Grand Cru",33684,chateau-dassault-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1995,2007-06-01,False,85.36,A,4,1009248.0,10092481995.0
9211,"Chateau Croizet-Bages, Pauillac",33504,chateau-croizet-bages-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,1995,2007-06-01,False,85.36,A,4,1009150.0,10091501995.0
9212,"Chateau Petit Village, Pomerol",39919,chateau-petit-village-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1995,2007-06-01,False,85.27,C,5,1014017.0,10140171995.0
9213,"Chateau Cantenac, Saint Emilion Grand Cru",33022,chateau-cantenac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2004,2007-06-01,False,85.27,B+,4,,
9214,"Domaine Prats, Chateau De Marbuzet, Saint Estephe",64280,domaine-prats-chateau-de-marbuzet-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2004,2007-06-01,False,85.26,A,4,1012765.0,10127652004.0
9215,"Chateau Senejac, Haut Medoc",40875,chateau-senejac-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2004,2007-06-01,False,85.2,C,3,1015173.0,10151732004.0
9216,"Chateau La Croix De Gay, Chateau La Fleur De Gay, Pomerol",37193,chateau-la-croix-de-gay-chateau-la-fleur-de-gay-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1995,2007-06-01,False,85.18,C+,5,1009958.0,10099581995.0
9217,"Chateau Suau, Blanc, Barsac",41100,chateau-suau-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2002,2007-06-01,False,85.18,B,5,,
9218,"Chateau De France, Pessac Leognan",11270,chateau-de-france-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2002,2007-06-01,False,85.11,B+,4,,
9219,"Chateau Ducluzeau, Listrac Medoc",35555,chateau-ducluzeau-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2004,2007-06-01,False,84.88,A,3,,
9220,"Chateau Filhot, Blanc, Sauternes",35688,chateau-filhot-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2002,2007-06-01,False,84.83,B,5,1016949.0,10169492002.0
9221,"Chateau La Croix Du Casse, Pomerol",37223,chateau-la-croix-du-casse-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2003,2007-06-01,False,84.81,A,3,1009004.0,10090042003.0
9222,"Chateau Lascombes, Margaux",38154,chateau-lascombes-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1961,2007-06-01,False,84.75,C,4,1012299.0,10122991961.0
9223,"Clos De La Vieille Eglise, Pomerol",43619,clos-de-la-vieille-eglise-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2004,2007-06-01,False,84.75,C,3,,
9224,"Chateau Lynch-Moussas, Pauillac",38919,chateau-lynch-moussas-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2002,2007-06-01,False,84.7,C+,5,1012589.0,10125892002.0
9225,"Chateau Canon De Brem, Canon Fronsac",32974,chateau-canon-de-brem-canon-fronsac,Canon Fronsac,canon-fronsac,Red,,['Bordeaux'],France,,2004,2007-06-01,False,84.63,B+,3,,
9226,"Chateau Pipeau, Saint Emilion Grand Cru",40087,chateau-pipeau-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2001,2007-06-01,False,84.6,C,4,,
9227,"Chateau Fontenil, Fronsac",35808,chateau-fontenil-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,1996,2007-06-01,False,84.59,C+,3,,
9228,"Chateau Nenin, La Fugue, Pomerol",39683,chateau-nenin-la-fugue-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2004,2007-06-01,False,84.44,B+,3,1010426.0,10104262004.0
9229,"Chateau Fourcas Dupre, Listrac Medoc",35840,chateau-fourcas-dupre-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2003,2007-06-01,False,84.33,B,6,1010325.0,10103252003.0
9230,"Chateau De Rouillac, Pessac Leognan",34820,chateau-de-rouillac-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2003,2007-06-01,False,84.3,A+,3,,
9231,"Chateau Vieux Maillet, Pomerol",41675,chateau-vieux-maillet-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2004,2007-06-01,False,84.11,C+,3,,
9232,"Chateau La Pointe, Pomerol",37601,chateau-la-pointe-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1996,2007-06-01,False,84.02,B,3,1014280.0,10142801996.0
9233,"Chateau Potensac, La Chapelle, Medoc",40201,chateau-potensac-la-chapelle-medoc,Medoc,medoc,Red,,['Bordeaux'],France,,2004,2007-06-01,False,83.74,C+,3,,
9234,"Chateau Fougas Maldoror, Maldoror, Cotes De Bourg",35831,chateau-fougas-maldoror-maldoror-cotes-de-bourg,Cotes De Bourg,cotes-de-bourg,Red,,['Bordeaux'],France,,2004,2007-06-01,False,83.73,C+,3,,
9235,"Chateau Troplong Mondot, Saint Emilion Grand Cru",41516,chateau-troplong-mondot-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Premier Grand Cru classé B,1993,2007-06-01,False,83.72,C,3,1015942.0,10159421993.0
9236,"Chateau Chasse Spleen, Moulis En Medoc",33220,chateau-chasse-spleen-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,,1995,2007-06-01,False,83.63,C+,6,1008052.0,10080521995.0
9237,"Chateau Olivier, Blanc, Pessac Leognan",39720,chateau-olivier-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,Grand Cru Classé de Graves,2002,2007-06-01,False,83.55,C,6,1017353.0,10173532002.0
9238,"Chateau Marquis D'Alesme Becker, Margaux",39101,chateau-marquis-dalesme-becker-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2003,2007-06-01,False,82.96,C,4,1259744.0,12597442003.0
9239,"Chateau Haut Corbin, Saint Emilion Grand Cru",36447,chateau-haut-corbin-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,1995,2007-06-01,False,82.95,C,3,,
9240,"Bernard Magrez, Chateau La Tour Carnet, Blanc, Bordeaux",11159,bernard-magrez-chateau-la-tour-carnet-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2003,2007-06-01,False,82.69,C,3,,
9241,"Chateau la Commanderie De Mazeyres, Pomerol",37137,chateau-la-commanderie-de-mazeyres-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2004,2007-06-01,False,82.32,C,3,,
