,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
7047,"Clos Dady, Blanc, Sauternes",43567,clos-dady-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,,2017,2018-04-27,True,90.86,B,4,,
7048,"Clos Cantenac, Saint Emilion Grand Cru",43532,clos-cantenac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,90.46,B,5,,
7049,"Denis Dubourdieu, Chateau Doisy Daene, Blanc, Bordeaux",50195,denis-dubourdieu-chateau-doisy-daene-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,90.18,B+,8,,
7050,"La Fleur De Bouard, Lalande De Pomerol",92657,la-fleur-de-bouard-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2017,2018-04-27,True,89.8,B+,10,1009831.0,10098312017.0
7051,"Chateau Talbot, Caillou Blanc, Blanc, Bordeaux Blanc",41123,chateau-talbot-caillou-blanc-blanc-bordeaux-blanc,Bordeaux Blanc,bordeaux-blanc,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,89.78,B,3,1016587.0,10165872017.0
7052,"Chateau Sigalas Rabaud, La Semillante De Sigalas Blanc Sec, Blanc, Bordeaux",40897,chateau-sigalas-rabaud-la-semillante-de-sigalas-blanc-sec-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,89.66,A,3,,
7053,"Chateau La Confession, Saint Emilion Grand Cru",37144,chateau-la-confession-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,89.63,B,8,1008717.0,10087172017.0
7054,"Sylvie Et Jacques Guinaudeau, 'G' Acte, Bordeaux",131642,sylvie-et-jacques-guinaudeau-g-acte-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-27,True,89.51,B,4,,
7055,"Chateau Mangot, Cuvee Todeschini, Saint Emilion Grand Cru",39031,chateau-mangot-cuvee-todeschini-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,89.49,B+,7,,
7056,"Bernard Magrez, Chateau La Peyre, Saint Estephe",149751,bernard-magrez-chateau-la-peyre-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2017,2018-04-27,True,89.15,A,4,,
7057,"Denis Dubourdieu, Chateau Reynon, Sauvignon Blanc, Blanc, Bordeaux",50207,denis-dubourdieu-chateau-reynon-sauvignon-blanc-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,89.12,B,3,,
7058,"Chateau Cantelys, Blanc, Pessac Leognan",33011,chateau-cantelys-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,88.78,A,9,,
7059,"Chateau Cambon La Pelouse, L'Aura De Cambon, Margaux",32930,chateau-cambon-la-pelouse-laura-de-cambon-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2017,2018-04-27,True,88.72,A,8,,
7060,"Chateau La Mauriane, Puisseguin Saint Emilion",37524,chateau-la-mauriane-puisseguin-saint-emilion,Puisseguin Saint Emilion,puisseguin-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-27,True,88.4,B,4,,
7061,"Clos Des Baies, Saint Emilion Grand Cru",43659,clos-des-baies-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,88.33,B+,6,,
7062,"Chateau Jean Faux, Les Pins Francs, Blanc, Bordeaux Blanc",148611,chateau-jean-faux-les-pins-francs-blanc-bordeaux-blanc,Bordeaux Blanc,bordeaux-blanc,White,,['Bordeaux'],France,,2017,2018-04-27,True,88.26,B,4,,
7063,"Chateau Mangot, Saint Emilion Grand Cru",39033,chateau-mangot-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,88.24,A,7,,
7064,"Chateau Palais Cardinal, Saint Emilion Grand Cru",39747,chateau-palais-cardinal-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,88.2,A,4,,
7065,"Chateau Pape Clement, Le Clementin, Pessac Leognan",39765,chateau-pape-clement-le-clementin-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2017,2018-04-27,True,88.16,A,5,1008209.0,10082092017.0
7066,"Chateau Les Jonqueyres, Blaye Cotes De Bordeaux",38653,chateau-les-jonqueyres-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-27,True,88.15,B,3,,
7067,"Chateau Crabitey, Blanc, Graves",33477,chateau-crabitey-blanc-graves,Graves,graves,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,88.11,A,3,,
7068,"Chateau Pape Clement, Le Clementin, Blanc, Pessac Leognan",39764,chateau-pape-clement-le-clementin-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,88.09,B+,5,,
7069,"Dourthe, No 1, Blanc, Bordeaux",67507,dourthe-no-1-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,88.0,B,4,,
7070,"Chateau De Chantegrive, Blanc, Graves",33977,chateau-de-chantegrive-blanc-graves,Graves,graves,White,dry,['Bordeaux'],France,,2017,2018-04-27,True,87.92,B+,4,,
7071,"Hubert De Bouard, Semillon, Blanc, IGP Atlantique",149744,hubert-de-bouard-semillon-blanc-igp-atlantique,IGP Atlantique,igp-atlantique,White,,['Sud Ouest'],France,,2017,2018-04-27,False,87.9,B,4,,
7072,"Henri Bourlon Chateau Guibot, La Fourvieille, Puisseguin Saint Emilion",82893,henri-bourlon-chateau-guibot-la-fourvieille-puisseguin-saint-emilion,Puisseguin Saint Emilion,puisseguin-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-27,True,87.83,B,4,,
7073,"Chateau Magdeleine Bouhou, Blaye Cotes De Bordeaux",38941,chateau-magdeleine-bouhou-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-27,True,87.77,A+,4,,
7074,"Chateau Haut-Beausejour, Saint Estephe",36698,chateau-haut-beausejour-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2017,2018-04-27,True,87.69,A+,12,,
7075,"Chateau Lusseau, Saint Emilion Grand Cru",38915,chateau-lusseau-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,87.42,B+,5,,
7076,"Chateau Tire Pe, La Cote, Bordeaux",41314,chateau-tire-pe-la-cote-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-27,True,87.41,B,4,,
7077,"Chateau Tour Bayard, Montagne Saint Emilion",41328,chateau-tour-bayard-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-27,True,87.3,B,6,,
7078,"Hubert De Bouard, Sauvignon, Blanc, IGP Atlantique",149745,hubert-de-bouard-sauvignon-blanc-igp-atlantique,IGP Atlantique,igp-atlantique,White,,['Sud Ouest'],France,,2017,2018-04-27,False,87.25,B,4,,
7079,"Chateau Cap Saint George, Saint Georges Saint Emilion",33041,chateau-cap-saint-george-saint-georges-saint-emilion,Saint Georges Saint Emilion,saint-georges-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-27,True,86.93,B,7,,
7080,"Chateau Baret, Pessac Leognan",32257,chateau-baret-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2017,2018-04-27,True,86.85,A,3,,
7081,"Denis Dubourdieu, Chateau Reynon, Premieres Cotes De Bordeaux",50205,denis-dubourdieu-chateau-reynon-premieres-cotes-de-bordeaux,Premieres Cotes De Bordeaux,premieres-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-27,True,86.64,B+,5,,
7082,"Chateau D'Arsac, Margaux",33600,chateau-darsac-margaux,Margaux,margaux,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2018-04-27,True,86.6,A,9,,
7083,"Chateau Roc De Boisseaux, Saint Emilion Grand Cru",40469,chateau-roc-de-boisseaux-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,86.57,B,4,,
7084,"Les Hauts De Lynch Moussas, Haut Medoc",95851,les-hauts-de-lynch-moussas-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2017,2018-04-27,True,86.42,A,3,,
7085,"Chateau Francs Magnus, Bordeaux Superieur",35880,chateau-francs-magnus-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2018-04-27,True,85.97,A+,6,,
7086,"Jean Philippe Janoueix, Chateau Croix Mouton, Bordeaux Superieur",87870,jean-philippe-janoueix-chateau-croix-mouton-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2018-04-27,True,85.94,B,8,1009062.0,10090622017.0
7087,"Chateau L'Ancien, Lalande De Pomerol",36935,chateau-lancien-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2017,2018-04-27,True,85.93,B+,5,,
7088,"Angelique De Monbousquet, Saint Emilion Grand Cru",4645,angelique-de-monbousquet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,85.91,B,9,,
7089,"Chateau La Ribaud, Medoc",37624,chateau-la-ribaud-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2018-04-27,True,85.62,A+,5,,
7090,"Chateau Jean Faux, Les Sources, Bordeaux Superieur",148528,chateau-jean-faux-les-sources-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2018-04-27,True,85.29,B+,5,,
7091,"Vignobles Arnaud, Chateau Saint-Estephe, Saint Estephe",40760,vignobles-arnaud-chateau-saint-estephe-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2017,2018-04-27,True,85.29,B,3,,
7092,"Chateau De Pitray, Castillon Cotes De Bordeaux",34729,chateau-de-pitray-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-27,True,85.27,C+,3,,
7093,"Chateau Bel-Air La Royere, Blaye Cotes De Bordeaux",32454,chateau-bel-air-la-royere-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-27,True,84.45,C+,3,,
7094,"Vignobles Andre Lurton, Chateau Tour De Segur, Lussac Saint Emilion",139926,vignobles-andre-lurton-chateau-tour-de-segur-lussac-saint-emilion,Lussac Saint Emilion,lussac-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-27,True,83.0,C,3,,
7095,"Vignobles Lagardere, Heritage De Negrit, Montagne Saint Emilion",140093,vignobles-lagardere-heritage-de-negrit-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-27,True,82.51,C+,4,,
7096,"Chateau Les Carmes Haut Brion, Le Clos Des Carmes, Pessac Leognan",38565,chateau-les-carmes-haut-brion-le-clos-des-carmes-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2017,2018-04-26,True,89.99,A,5,,
7097,"Chateau La Chapelle Lescours, Saint Emilion",37105,chateau-la-chapelle-lescours-saint-emilion,Saint Emilion,saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-26,True,87.53,B,3,,
7098,"Paul Jaboulet Aine, La Chapelle, Hermitage",113451,paul-jaboulet-aine-la-chapelle-hermitage,Hermitage,hermitage,Red,,['Rhone'],France,,2015,2018-04-25,False,98.92,B+,5,1113563.0,11135632015.0
7099,"Paul Jaboulet Aine, Domaine De Thalabert, Crozes Hermitage",113442,paul-jaboulet-aine-domaine-de-thalabert-crozes-hermitage,Crozes Hermitage,crozes-hermitage,Red,,['Rhone'],France,,2015,2018-04-25,False,94.33,B+,4,1113547.0,11135472015.0
7100,"Paul Jaboulet Aine, Domaine Des Pierrelles, Cote Rotie",113444,paul-jaboulet-aine-domaine-des-pierrelles-cote-rotie,Cote Rotie,cote-rotie,Red,,['Rhone'],France,,2015,2018-04-25,False,93.02,B+,4,,
7101,"Paul Jaboulet Aine, Domaine De La Croix Des Vignes, Saint Joseph",113436,paul-jaboulet-aine-domaine-de-la-croix-des-vignes-saint-joseph,Saint Joseph,saint-joseph,Red,,['Rhone'],France,,2015,2018-04-25,False,92.58,B+,4,,
7102,"Chateau La Garde, Blanc, Pessac Leognan",37389,chateau-la-garde-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2017,2018-04-25,True,90.51,A,9,,
7103,"Chateau Petit Val, Muse du Val, Saint Emilion Grand Cru",148285,chateau-petit-val-muse-du-val-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-25,True,89.44,A,4,,
7104,"Chateau Lamothe Bergeron, Nove, Haut Medoc",148179,chateau-lamothe-bergeron-nove-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2017,2018-04-25,True,89.36,A,4,,
7105,"Chateau Le Sartre, Blanc, Pessac Leognan",38441,chateau-le-sartre-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2017,2018-04-25,True,89.08,B+,3,,
7106,"Chateau Chantelune, Margaux",33201,chateau-chantelune-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2017,2018-04-25,True,89.06,A+,3,,
7107,"Chateau Puy Blanquet, Saint Emilion Grand Cru",40274,chateau-puy-blanquet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-25,True,88.97,A,5,,
7108,"Chateau Le Caillou, Pomerol",38270,chateau-le-caillou-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2017,2018-04-25,True,88.89,B+,3,,
7109,"Chateau Bel-Air-Ouy, Saint Emilion Grand Cru",32464,chateau-bel-air-ouy-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-25,True,88.88,A,5,,
7110,"Chateau Pilet, Prestige, Cotes De Bordeaux",148250,chateau-pilet-prestige-cotes-de-bordeaux,Cotes De Bordeaux,cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-25,True,88.24,B,3,,
7111,"Chateau Moulin De La Rose, Saint Julien",39566,chateau-moulin-de-la-rose-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2017,2018-04-25,True,88.22,B+,3,,
7112,"Chateau Thieuley, Blanc, Bordeaux",41252,chateau-thieuley-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2017,2018-04-25,True,88.05,B,4,,
7113,"Chateau Teynac, Saint Julien",41237,chateau-teynac-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.88,A,3,,
7114,"Chateau De Portets, Blanc, Graves",147995,chateau-de-portets-blanc-graves,Graves,graves,White,dry,['Bordeaux'],France,,2017,2018-04-25,True,87.73,B,3,,
7115,"Chateau Les Ormes, Saint Julien",38686,chateau-les-ormes-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.7,A+,4,,
7116,"Chateau Pabus, Bordeaux Superieur",148279,chateau-pabus-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.64,B+,5,,
7117,"Chateau Haut Batailley, La Tour L'Aspic, Pauillac",36372,chateau-haut-batailley-la-tour-laspic-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.63,B+,3,,
7118,"Chateau Clarisse, Puisseguin Saint Emilion",33274,chateau-clarisse-puisseguin-saint-emilion,Puisseguin Saint Emilion,puisseguin-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.56,A,4,,
7119,"Chateau La Brande, Castillon Cotes De Bordeaux",37058,chateau-la-brande-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.4,A+,4,,
7120,"Baron De Montfort, Chateau Du Rocher, Saint Emilion Grand Cru",8752,baron-de-montfort-chateau-du-rocher-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.3,B,3,,
7121,"Chateau Rocher-Gardat, Montagne Saint Emilion",40507,chateau-rocher-gardat-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.22,A,4,,
7122,"Chateau Vieux Maillet, Pomerol",41675,chateau-vieux-maillet-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2017,2018-04-25,True,87.22,B,7,,
7123,"Chateau Patris Querre, Saint Emilion Grand Cru",39785,chateau-patris-querre-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-25,True,86.99,A,3,,
7124,"Remy Fauchey, Chateau L'Inclassable, Medoc",120085,remy-fauchey-chateau-linclassable-medoc,Medoc,medoc,Red,,['Bordeaux'],France,,2017,2018-04-25,True,86.95,C,3,,
7125,"Chateau Haut Segottes, Saint Emilion",36662,chateau-haut-segottes-saint-emilion,Saint Emilion,saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-25,True,86.85,B,3,,
7126,"Chateau Jean Voisin, Saint Emilion Grand Cru",36830,chateau-jean-voisin-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-25,True,86.81,A,6,,
7127,"Chateau Roquetaillade La Grange, Graves",40548,chateau-roquetaillade-la-grange-graves,Graves,graves,Red,,['Bordeaux'],France,,2017,2018-04-25,True,86.67,A,5,,
7128,"Chateau La Tour Du Pin Figeac, Saint Emilion Grand Cru",37761,chateau-la-tour-du-pin-figeac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-25,True,86.63,C,3,,
7129,"Chateau Anthonic, Moulis En Medoc",32172,chateau-anthonic-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2018-04-25,True,86.57,A,4,,
7130,"Sol Beni, Saint Emilion",149328,sol-beni-saint-emilion,Saint Emilion,saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-25,True,86.34,B+,4,,
7131,"Chateau Le Pey, Medoc",38391,chateau-le-pey-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2018-04-25,True,86.21,A+,3,,
7132,"Chateau De Portets, Graves",34747,chateau-de-portets-graves,Graves,graves,Red,,['Bordeaux'],France,,2017,2018-04-25,True,86.13,B+,4,,
7133,"Chateau Vernous, Medoc",41608,chateau-vernous-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2018-04-25,True,86.11,C+,4,,
7134,"Michel Gonet, Chateau D'Eck, Pessac Leognan",105188,michel-gonet-chateau-deck-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2017,2018-04-25,True,85.96,B,3,1324343.0,13243432017.0
7135,"Chateau Corbin, Montagne Saint Emilion",33364,chateau-corbin-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-25,True,85.87,C+,3,,
7136,"Vieux Chateau Landon, Medoc",139589,vieux-chateau-landon-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2018-04-25,True,85.83,C+,3,,
7137,"Chateau Moya, Castillon Cotes De Bordeaux",39647,chateau-moya-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-25,True,85.19,B,4,,
7138,"Chateau Trois Moulins, Haut Medoc",41511,chateau-trois-moulins-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2018-04-25,True,84.08,B,4,,
7139,"Chateau Brondelle, Grand Vin Rouge, Graves",32827,chateau-brondelle-grand-vin-rouge-graves,Graves,graves,Red,,['Bordeaux'],France,,2017,2018-04-25,True,83.75,C+,4,,
7140,"Revelations D'Hubert De Bouard, Chateau Boutillot, Bordeaux",32774,revelations-dhubert-de-bouard-chateau-boutillot-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-25,True,82.71,C+,3,,
7141,"Chateau Auguste, Merlot, Bordeaux",32200,chateau-auguste-merlot-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-25,True,82.62,C,4,,
7142,"Chateau Vieux Bonneau, Montagne Saint Emilion",41632,chateau-vieux-bonneau-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2017,2018-04-25,True,82.23,C,3,,
7143,"Chateau Perron La Fleur, Lalande De Pomerol",39868,chateau-perron-la-fleur-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2017,2018-04-25,True,80.04,C,4,,
7144,"Clos Romanile, Saint Emilion Grand Cru",44057,clos-romanile-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-23,True,89.43,B,3,,
7145,"Chateau Tour De Mirambeau, Cuvee Passion, Bordeaux",41383,chateau-tour-de-mirambeau-cuvee-passion-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-23,True,87.87,B,3,,
7146,"Clarendelle, Bordeaux",43016,clarendelle-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-23,True,86.96,A+,3,,
7147,"Chateau Des Mille Anges, Cadillac Cotes De Bordeaux",35136,chateau-des-mille-anges-cadillac-cotes-de-bordeaux,Cadillac Cotes De Bordeaux,cadillac-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2018-04-23,True,86.7,B,3,,
7148,"Chateau Garraud, Lalande De Pomerol",35947,chateau-garraud-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2017,2018-04-23,True,84.42,B,4,,
7149,"Petit Cantenac, Saint Emilion Grand Cru",114927,petit-cantenac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-21,True,86.43,A+,3,,
7150,"Valdicava, Madonna del Piano, Brunello Di Montalcino Riserva",148561,valdicava-madonna-del-piano-brunello-di-montalcino-riserva,Brunello Di Montalcino Riserva,brunello-di-montalcino-riserva,Red,,['Tuscany'],Italy,,2012,2018-04-20,False,95.8,C+,3,1105966.0,11059662012.0
7151,"Vega Sicilia, Tinto Valbuena 5, Ribera Del Duero",138843,vega-sicilia-tinto-valbuena-5-ribera-del-duero,Ribera Del Duero,ribera-del-duero,Red,,['Spain'],Spain,,2011,2018-04-18,False,94.86,A,5,1240599.0,12405992011.0
