,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
8534,"Delas Freres, Les Bessards, Hermitage",49902,delas-freres-les-bessards-hermitage,Hermitage,hermitage,Red,,['Rhone'],France,,1999,2016-01-17,False,93.89,B,8,1111497.0,11114971999.0
8535,"Chateau Doisy Vedrines, Chateau Petite Vedrines, Blanc, Sauternes",35235,chateau-doisy-vedrines-chateau-petite-vedrines-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,,2012,2016-01-17,False,85.98,C+,3,1131615.0,11316152012.0
8536,"Larkmead Vineyards, The Lark Cabernet Sauvignon, Napa Valley",94127,larkmead-vineyards-the-lark-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2013,2016-01-15,False,97.86,B,3,,
8537,"Domaine Faiveley, Les Ouvrees Rodin, Chambertin Clos De Beze Grand Cru",58127,domaine-faiveley-les-ouvrees-rodin-chambertin-clos-de-beze-grand-cru,Chambertin Clos De Beze Grand Cru,chambertin-clos-de-beze-grand-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,97.65,B,3,1218545.0,12185452014.0
8538,"Domaine Jacques-Frederic Mugnier, Musigny Grand Cru",59801,domaine-jacques-frederic-mugnier-musigny-grand-cru,Musigny Grand Cru,musigny-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,96.5,A,4,1049668.0,10496682013.0
8539,"Alain Hudelot Noellat, Romanee Saint Vivant Grand Cru",1876,alain-hudelot-noellat-romanee-saint-vivant-grand-cru,Romanee Saint Vivant Grand Cru,romanee-saint-vivant-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,95.58,C+,4,1037395.0,10373952013.0
8540,"Domaine Dujac, Bonnes Mares Grand Cru",57754,domaine-dujac-bonnes-mares-grand-cru,Bonnes Mares Grand Cru,bonnes-mares-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,95.48,A,5,1030484.0,10304842013.0
8541,"Domaine Dugat Py, Mazoyeres Chambertin Grand Cru",57743,domaine-dugat-py-mazoyeres-chambertin-grand-cru,Mazoyeres Chambertin Grand Cru,mazoyeres-chambertin-grand-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,95.46,A+,3,1030282.0,10302822014.0
8542,"Cliff Lede Vineyards, Poetry Cabernet Sauvignon, Stags Leap District",43385,cliff-lede-vineyards-poetry-cabernet-sauvignon-stags-leap-district,Stags Leap District,stags-leap-district,Red,,['California'],Usa,,2013,2016-01-15,False,95.15,C,3,,
8543,"Domaine Dujac, Chambertin Grand Cru",57755,domaine-dujac-chambertin-grand-cru,Chambertin Grand Cru,chambertin-grand-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,95.13,B+,5,,
8544,"Domaine De La Romanee Conti, Grands Echezeaux Grand Cru",55193,domaine-de-la-romanee-conti-grands-echezeaux-grand-cru,Grands Echezeaux Grand Cru,grands-echezeaux-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,95.03,A,3,1028661.0,10286612013.0
8545,"Alain Hudelot Noellat, Richebourg Grand Cru",1875,alain-hudelot-noellat-richebourg-grand-cru,Richebourg Grand Cru,richebourg-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,94.83,C+,4,1037382.0,10373822013.0
8546,"Domaine Du Comte Liger Belair, Echezeaux Grand Cru",57227,domaine-du-comte-liger-belair-echezeaux-grand-cru,Echezeaux Grand Cru,echezeaux-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,94.72,A+,6,,
8547,"Domaine D'Eugenie, Grands Echezeaux Grand Cru",53674,domaine-deugenie-grands-echezeaux-grand-cru,Grands Echezeaux Grand Cru,grands-echezeaux-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,94.61,A,3,1031162.0,10311622013.0
8548,"Domaine Armand Rousseau Pere Et Fils, Clos Des Ruchottes Monopole, Ruchottes Chambertin Grand Cru",51587,domaine-armand-rousseau-pere-et-fils-clos-des-ruchottes-monopole-ruchottes-chambertin-grand-cru,Ruchottes Chambertin Grand Cru,ruchottes-chambertin-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,94.47,B+,4,1128042.0,11280422013.0
8549,"Bryant Family Vineyard, Bettina Proprietary Red, Napa Valley",22243,bryant-family-vineyard-bettina-proprietary-red-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2013,2016-01-15,False,94.26,B,4,,
8550,"Domaine Dugat Py, Lavaux Saint Jacques, Gevrey Chambertin Premier Cru",57739,domaine-dugat-py-lavaux-saint-jacques-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,94.12,A+,4,,
8551,"Cliff Lede Vineyards, Songbook Cabernet Sauvignon, Stags Leap District",43387,cliff-lede-vineyards-songbook-cabernet-sauvignon-stags-leap-district,Stags Leap District,stags-leap-district,Red,,['California'],Usa,,2013,2016-01-15,False,93.87,B,3,,
8552,"Domaine Armand Rousseau Pere Et Fils, Mazis Chambertin Grand Cru",51593,domaine-armand-rousseau-pere-et-fils-mazis-chambertin-grand-cru,Mazis Chambertin Grand Cru,mazis-chambertin-grand-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,93.66,A,3,1057148.0,10571482014.0
8553,"Domaine Du Comte Liger Belair, Aux Brulees, Vosne Romanee Premier Cru",149053,domaine-du-comte-liger-belair-aux-brulees-vosne-romanee-premier-cru,Vosne Romanee Premier Cru,vosne-romanee-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,93.65,A+,5,,
8554,"Domaine Jayer-Gilles, Echezeaux du Dessus, Echezeaux Grand Cru",148535,domaine-jayer-gilles-echezeaux-du-dessus-echezeaux-grand-cru,Echezeaux Grand Cru,echezeaux-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,93.65,B+,3,1039070.0,10390702013.0
8555,"Domaine Faiveley, Les Amoureuses, Chambolle Musigny Premier Cru",58104,domaine-faiveley-les-amoureuses-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,93.51,B+,3,1228058.0,12280582014.0
8556,"Robert Craig Winery, Diamond Mountain District Cabernet Sauvignon, Napa Valley",121294,robert-craig-winery-diamond-mountain-district-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2013,2016-01-15,False,93.21,B,3,,
8557,"Domaine Denis Mortet, Clos De Vougeot Grand Cru",55986,domaine-denis-mortet-clos-de-vougeot-grand-cru,Clos De Vougeot Grand Cru,clos-de-vougeot-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,93.18,B+,3,1049059.0,10490592013.0
8558,"Domaine D'Eugenie, Echezeaux Grand Cru",53673,domaine-deugenie-echezeaux-grand-cru,Echezeaux Grand Cru,echezeaux-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,93.16,A,3,1031159.0,10311592013.0
8559,"Domaine Sylvie Esmonin, Clos Saint Jacques, Gevrey Chambertin Premier Cru",65746,domaine-sylvie-esmonin-clos-saint-jacques-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,92.98,B,3,1031117.0,10311172013.0
8560,"Domaine Des Lambrays, Clos Des Lambrays Grand Cru",56479,domaine-des-lambrays-clos-des-lambrays-grand-cru,Clos Des Lambrays Grand Cru,clos-des-lambrays-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,92.94,B,6,1040290.0,10402902013.0
8561,"Domaine Jacques-Frederic Mugnier, Bonnes Mares Grand Cru",59798,domaine-jacques-frederic-mugnier-bonnes-mares-grand-cru,Bonnes Mares Grand Cru,bonnes-mares-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,92.79,B,3,1049626.0,10496262013.0
8562,"Sylvain Cathiard, En Orveaux, Vosne Romanee Premier Cru",131586,sylvain-cathiard-en-orveaux-vosne-romanee-premier-cru,Vosne Romanee Premier Cru,vosne-romanee-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,92.67,B,3,1023653.0,10236532013.0
8563,"Alain Hudelot Noellat, Clos De Vougeot Grand Cru",1867,alain-hudelot-noellat-clos-de-vougeot-grand-cru,Clos De Vougeot Grand Cru,clos-de-vougeot-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,92.65,B,4,1037337.0,10373372013.0
8564,"Sylvain Cathiard, En Orveaux, Vosne Romanee Premier Cru",131586,sylvain-cathiard-en-orveaux-vosne-romanee-premier-cru,Vosne Romanee Premier Cru,vosne-romanee-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,92.59,B+,3,1023653.0,10236532014.0
8565,"Robert Craig Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",121298,robert-craig-winery-mount-veeder-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2013,2016-01-15,False,92.59,A,3,,
8566,"Domaine Du Comte Liger Belair, Les Cras, Nuits Saint Georges Premier Cru",57231,domaine-du-comte-liger-belair-les-cras-nuits-saint-georges-premier-cru,Nuits Saint Georges Premier Cru,nuits-saint-georges-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,92.55,A,5,1125474.0,11254742013.0
8567,"Domaine Denis Bachelet, Les Corbeaux Vieilles Vignes, Gevrey Chambertin Premier Cru",55949,domaine-denis-bachelet-les-corbeaux-vieilles-vignes-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,92.52,B+,4,,
8568,"Larkmead Vineyards, Firebelle Red, Napa Valley",94121,larkmead-vineyards-firebelle-red-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2013,2016-01-15,False,92.2,B,3,,
8569,"Hobel Wine Works, Cabernet Sauvignon, Napa Valley",83999,hobel-wine-works-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2013,2016-01-15,False,92.11,B,3,,
8570,"Domaine De La Romanee Conti, Corton Grand Cru",55191,domaine-de-la-romanee-conti-corton-grand-cru,Corton Grand Cru,corton-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,92.07,A+,4,1149111.0,11491112013.0
8571,"Domaine Dujac, Les Beaumonts, Vosne Romanee Premier Cru",57761,domaine-dujac-les-beaumonts-vosne-romanee-premier-cru,Vosne Romanee Premier Cru,vosne-romanee-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,92.07,A+,4,1030699.0,10306992013.0
8572,"Domaine Dujac, Charmes Chambertin Grand Cru",57757,domaine-dujac-charmes-chambertin-grand-cru,Charmes Chambertin Grand Cru,charmes-chambertin-grand-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,91.98,B+,5,1030530.0,10305302013.0
8573,"Domaine Armand Rousseau Pere Et Fils, Lavaut Saint Jacques, Gevrey Chambertin Premier Cru",51591,domaine-armand-rousseau-pere-et-fils-lavaut-saint-jacques-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,91.83,B,3,1057119.0,10571192014.0
8574,"Staglin Family Vineyard Estate, Cabernet Sauvignon, Rutherford",129811,staglin-family-vineyard-estate-cabernet-sauvignon-rutherford,Rutherford,rutherford,Red,,['California'],Usa,,2013,2016-01-15,False,91.83,B,3,,
8575,"Domaine Denis Mortet, Lavaux Saint Jacques, Gevrey Chambertin Premier Cru",55995,domaine-denis-mortet-lavaux-saint-jacques-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,91.71,A,3,1214491.0,12144912013.0
8576,"Domaine Du Comte Liger Belair, Clos Des Grandes Vignes Monopole, Nuits Saint Georges Premier Cru",57222,domaine-du-comte-liger-belair-clos-des-grandes-vignes-monopole-nuits-saint-georges-premier-cru,Nuits Saint Georges Premier Cru,nuits-saint-georges-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,91.66,B,6,1329670.0,13296702013.0
8577,"Robert Craig Winery, Affinity Cabernet Sauvignon, Napa Valley",121292,robert-craig-winery-affinity-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2013,2016-01-15,False,91.6,B,3,,
8578,"Domaine Dugat Py, Fonteny, Gevrey Chambertin Premier Cru",57737,domaine-dugat-py-fonteny-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,91.55,B,3,,
8579,"Domaine Ghislaine Barthod, Les Gruenchers, Chambolle Musigny Premier Cru",58973,domaine-ghislaine-barthod-les-gruenchers-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,91.54,B,3,,
8580,"Robert Craig Winery, Spring Mountain District Cabernet Sauvignon, Napa Valley",121301,robert-craig-winery-spring-mountain-district-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2013,2016-01-15,False,91.38,B,3,,
8581,"Domaine Dugat Py, Les Corbeaux, Gevrey Chambertin Premier Cru",57740,domaine-dugat-py-les-corbeaux-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,91.38,C+,3,,
8582,"Domaine Du Comte Liger Belair, Les Chaumes, Vosne Romanee Premier Cru",57230,domaine-du-comte-liger-belair-les-chaumes-vosne-romanee-premier-cru,Vosne Romanee Premier Cru,vosne-romanee-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,91.37,A+,5,,
8583,"Domaine Ghislaine Barthod, Aux Beaux Bruns, Chambolle Musigny Premier Cru",58964,domaine-ghislaine-barthod-aux-beaux-bruns-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,91.37,B+,3,,
8584,"Domaine Dugat Py, Petite Chapelle, Gevrey Chambertin Premier Cru",57745,domaine-dugat-py-petite-chapelle-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,91.29,B,4,,
8585,"Corison, Kronos Vineyard Cabernet Sauvignon, Napa Valley",46232,corison-kronos-vineyard-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2011,2016-01-15,False,91.21,B+,3,,
8586,"Domaine Dujac, Les Gruenchers, Chambolle Musigny Premier Cru",57763,domaine-dujac-les-gruenchers-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,91.19,A,5,1030527.0,10305272014.0
8587,"Domaine Ghislaine Barthod, Les Baudes, Chambolle Musigny Premier Cru",58967,domaine-ghislaine-barthod-les-baudes-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,91.09,A+,4,1019461.0,10194612014.0
8588,"Alain Hudelot Noellat, Les Suchots, Vosne Romanee Premier Cru",1874,alain-hudelot-noellat-les-suchots-vosne-romanee-premier-cru,Vosne Romanee Premier Cru,vosne-romanee-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,91.07,C+,3,1037441.0,10374412013.0
8589,"Domaine Dugat Py, Les Evocelles, Gevrey Chambertin",57741,domaine-dugat-py-les-evocelles-gevrey-chambertin,Gevrey Chambertin,gevrey-chambertin,Red,,['Bourgogne'],France,,2013,2016-01-15,False,91.02,B,4,1030224.0,10302242013.0
8590,"Domaine Ghislaine Barthod, Les Chatelots, Chambolle Musigny Premier Cru",58970,domaine-ghislaine-barthod-les-chatelots-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,90.97,A,4,1019490.0,10194902014.0
8591,"Domaine Jacques Frederic Mugnier, Les Fuees, Chambolle Musigny Premier Cru",59754,domaine-jacques-frederic-mugnier-les-fuees-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,90.93,A,4,1049655.0,10496552013.0
8592,"Clos Du Val, Cabernet Sauvignon Sauvignon, Stags Leap District",43833,clos-du-val-cabernet-sauvignon-sauvignon-stags-leap-district,Stags Leap District,stags-leap-district,Red,,['California'],Usa,,2012,2016-01-15,False,90.9,B,3,,
8593,"Domaine Armand Rousseau Pere Et Fils, Les Cazetiers, Gevrey Chambertin Premier Cru",51592,domaine-armand-rousseau-pere-et-fils-les-cazetiers-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,90.82,B,3,1057089.0,10570892014.0
8594,"Alain Hudelot Noellat, Les Petits Vougeots, Vougeot Premier Cru",1873,alain-hudelot-noellat-les-petits-vougeots-vougeot-premier-cru,Vougeot Premier Cru,vougeot-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,90.73,B,3,1037454.0,10374542013.0
8595,"Alain Hudelot Noellat, Les Murgers, Nuits Saint Georges Premier Cru",1872,alain-hudelot-noellat-les-murgers-nuits-saint-georges-premier-cru,Nuits Saint Georges Premier Cru,nuits-saint-georges-premier-cru,Red,,['Bourgogne'],France,,2013,2016-01-15,False,89.99,B,4,1037379.0,10373792013.0
8596,"Domaine Du Comte Liger Belair, Aux Lavieres, Nuits Saint Georges",57223,domaine-du-comte-liger-belair-aux-lavieres-nuits-saint-georges,Nuits Saint Georges,nuits-saint-georges,Red,,['Bourgogne'],France,,2013,2016-01-15,False,89.75,A,5,1125461.0,11254612013.0
8597,"Domaine De La Vougeraie, Clos Du Roi, Beaune Premier Cru",55359,domaine-de-la-vougeraie-clos-du-roi-beaune-premier-cru,Beaune Premier Cru,beaune-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,89.42,A+,3,,
8598,"Domaine Jacques-Frederic Mugnier, Chambolle Musigny",59799,domaine-jacques-frederic-mugnier-chambolle-musigny,Chambolle Musigny,chambolle-musigny,Red,,['Bourgogne'],France,,2013,2016-01-15,False,89.4,B,3,1049639.0,10496392013.0
8599,"Sylvain Cathiard, Les Clos De L Orme, Chambolle Musigny",131587,sylvain-cathiard-les-clos-de-l-orme-chambolle-musigny,Chambolle Musigny,chambolle-musigny,Red,,['Bourgogne'],France,,2014,2016-01-15,False,89.34,B+,4,1023565.0,10235652014.0
8600,"Domaine Du Comte Liger Belair, Vosne Romanee",57234,domaine-du-comte-liger-belair-vosne-romanee,Vosne Romanee,vosne-romanee,Red,,['Bourgogne'],France,,2013,2016-01-15,False,89.28,A,5,,
8601,"Alain Hudelot Noellat, Vosne Romanee",1877,alain-hudelot-noellat-vosne-romanee,Vosne Romanee,vosne-romanee,Red,,['Bourgogne'],France,,2013,2016-01-15,False,89.05,B+,4,1037438.0,10374382013.0
8602,"Domaine Ghislaine Barthod, Aux Combottes, Chambolle Musigny Premier Cru",58965,domaine-ghislaine-barthod-aux-combottes-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,88.95,B,3,1123917.0,11239172014.0
8603,"Domaine Dujac, Morey Saint Denis",57765,domaine-dujac-morey-saint-denis,Morey Saint Denis,morey-saint-denis,Red,,['Bourgogne'],France,,2013,2016-01-15,False,88.76,B+,7,1492956.0,14929562013.0
8604,"Claude Dugat, Gevrey Chambertin",43105,claude-dugat-gevrey-chambertin,Gevrey Chambertin,gevrey-chambertin,Red,,['Bourgogne'],France,,2013,2016-01-15,False,88.62,A,3,1030019.0,10300192013.0
8605,"Domaine Faiveley, Aux Beaux Bruns, Chambolle Musigny Premier Cru",58028,domaine-faiveley-aux-beaux-bruns-chambolle-musigny-premier-cru,Chambolle Musigny Premier Cru,chambolle-musigny-premier-cru,Red,,['Bourgogne'],France,,2014,2016-01-15,False,88.35,B,3,,
8606,"Domaine De La Vougeraie, La Justice, Gevrey Chambertin",55364,domaine-de-la-vougeraie-la-justice-gevrey-chambertin,Gevrey Chambertin,gevrey-chambertin,Red,,['Bourgogne'],France,,2014,2016-01-15,False,88.26,A,3,,
8607,"Domaine Pierre Damoy, Clos Tamisot, Gevrey Chambertin",64029,domaine-pierre-damoy-clos-tamisot-gevrey-chambertin,Gevrey Chambertin,gevrey-chambertin,Red,,['Bourgogne'],France,,2013,2016-01-15,False,88.16,A+,3,1027765.0,10277652013.0
8608,"Alain Hudelot Noellat, Chambolle Musigny",1866,alain-hudelot-noellat-chambolle-musigny,Chambolle Musigny,chambolle-musigny,Red,,['Bourgogne'],France,,2013,2016-01-15,False,87.94,B,3,1176216.0,11762162013.0
8609,"Domaine Anne Gros, La Combe D'Orveau, Chambolle Musigny",51489,domaine-anne-gros-la-combe-dorveau-chambolle-musigny,Chambolle Musigny,chambolle-musigny,Red,,['Bourgogne'],France,,2014,2016-01-15,False,87.36,A,3,1036011.0,10360112014.0
8610,"Domaine De La Vougeraie, La Montee Rouge, Cote De Beaune",55365,domaine-de-la-vougeraie-la-montee-rouge-cote-de-beaune,Cote De Beaune,cote-de-beaune,Red,,['Bourgogne'],France,,2014,2016-01-15,False,87.06,A+,3,,
8611,"Domaine De La Vougeraie, Les Petits Noizons, Pommard",55375,domaine-de-la-vougeraie-les-petits-noizons-pommard,Pommard,pommard,Red,,['Bourgogne'],France,,2014,2016-01-15,False,86.24,A,4,,
8612,"Chateau Gruaud Larose, Sarget De Gruaud Larose, Saint Julien",36282,chateau-gruaud-larose-sarget-de-gruaud-larose-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2008,2016-01-14,False,87.03,B,5,1015030.0,10150302008.0
8613,"Chateau Gruaud Larose, Sarget De Gruaud Larose, Saint Julien",36282,chateau-gruaud-larose-sarget-de-gruaud-larose-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2006,2016-01-14,False,85.83,B,3,1015030.0,10150302006.0
8614,"Chateau Le Pape, Pessac Leognan",38381,chateau-le-pape-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2012,2016-01-07,False,88.03,A,5,,
8615,"Chateau Haut Bailly, La Parde De Haut-Bailly, Pessac Leognan",36356,chateau-haut-bailly-la-parde-de-haut-bailly-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2013,2016-01-07,False,86.79,A,7,1013720.0,10137202013.0
